key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23	y24	y25	y26	y27	y28	y29	y30	y31	y32	y33	y34	y35	y36	y37	y38	y39	y40	y41	y42	y43	y44	y45	y46	y47	y48	y49	y50	y51	y52	y53
26	0.194953	0.572498	0.447714	0.756385	0.098580	0.063298	0.439473	0.166284	0.428120	0.738493	0.406926	0.389539	0.868361	0.071395	0.749935	0.297884	0.266168	0.569444	0.683717	0.336589	0.159979	0.067958	0.948002	0.891524	0.835067	0.799304	0.957714	0.819427	0.672019	0.532756	0.155798	0.486085	0.154666	0.029412	0.839839	0.308086	0.350732	0.570280	0.441790	0.300729	0.140988	0.578165	0.723642	0.879211	0.018477	0.377454	0.763567	0.104203	0.101549	0.411780	0.439261	0.402098	0.894643	0.466260	0.666085	0.707228	0.597956	0.240970	0.497728	0.716374	0.029838	0.166954	0.188121	0.744147	0.032485	0.752698	0.813051	0.181974	0.141854	0.254112	0.798973	0.536644	0.183425	0.703316	0.144977	0.964269	0.368296	0.482873	0.717018	0.447913	0.819368	0.850246	0.714439	0.405787	0.602716	0.926079	0.385729	0.386599	0.269847	0.831434	0.864867	0.481743	0.621494	0.830980	0.121152	0.788422	0.584843	0.794684	0.125563	0.454085	0.619883	0.886732	0.252992	0.017870	0.315410	0.121314
27	0.948415	0.364975	0.637384	0.878146	0.757252	0.329029	0.830544	0.415601	0.015791	0.032515	0.173280	0.985189	0.514463	0.223528	0.772214	0.387985	0.746024	0.902947	0.206280	0.362050	0.037696	0.935746	0.754045	0.225178	0.648185	0.793906	0.787276	0.321765	0.206399	0.138188	0.935478	0.740725	0.323043	0.948861	0.001253	0.068418	0.009490	0.468973	0.717031	0.258096	0.179608	0.501203	0.697408	0.618822	0.571327	0.362446	0.783766	0.577429	0.750862	0.366544	0.882183	0.456206	0.978566	0.677186	0.357753	0.754015	0.295297	0.073765	0.192557	0.860489	0.263755	0.314489	0.963674	0.765624	0.620901	0.335627	0.572748	0.650925	0.637885	0.956772	0.467775	0.046236	0.642870	0.335429	0.293358	0.137506	0.117514	0.842963	0.533887	0.573282	0.275267	0.502475	0.855052	0.386408	0.327601	0.875198	0.662268	0.379632	0.039054	0.564706	0.909999	0.505774	0.071214	0.506254	0.532401	0.899150	0.314150	0.337624	0.335535	0.149909	0.343963	0.147498	0.053466	0.849422	0.108838	0.831944
28	0.645060	0.180881	0.452796	0.044713	0.397917	0.843906	0.251322	0.727151	0.916741	0.297735	0.620673	0.774393	0.635295	0.696689	0.729892	0.541668	0.700057	0.338849	0.565421	0.386793	0.778548	0.734939	0.648933	0.581564	0.536700	0.255488	0.211338	0.128560	0.485500	0.380038	0.471656	0.465616	0.117144	0.458784	0.519995	0.270727	0.881119	0.932698	0.348824	0.251135	0.515610	0.253741	0.920037	0.163458	0.706069	0.521594	0.038891	0.632327	0.292090	0.926771	0.204296	0.593506	0.995924	0.055610	0.698141	0.105532	0.380916	0.451347	0.400808	0.391742	0.322104	0.613792	0.495645	0.561373	0.239178	0.186746	0.929176	0.128684	0.585140	0.035753	0.140135	0.319088	0.580749	0.372922	0.385512	0.710251	0.283440	0.491444	0.602734	0.512096	0.602393	0.869988	0.981106	0.261140	0.104007	0.421492	0.058862	0.263385	0.814982	0.211681	0.348242	0.960613	0.047050	0.264133	0.044550	0.531656	0.644689	0.749226	0.611105	0.223814	0.968709	0.445143	0.911151	0.301766	0.913663	0.878767
29	0.618798	0.302112	0.631486	0.353657	0.406711	0.859450	0.109628	0.069764	0.845473	0.627795	0.709480	0.614295	0.027957	0.036373	0.906733	0.344588	0.028654	0.390349	0.935636	0.588146	0.898245	0.910104	0.400940	0.436095	0.855770	0.294804	0.649557	0.845297	0.298324	0.426317	0.701047	0.002722	0.701045	0.667650	0.547398	0.785685	0.499293	0.775803	0.072134	0.850755	0.060407	0.362750	0.104784	0.329503	0.929428	0.478576	0.228429	0.148198	0.491843	0.182819	0.855227	0.438218	0.847123	0.562634	0.057334	0.780337	0.903931	0.781280	0.439285	0.126644	0.424070	0.658418	0.202078	0.424003	0.168929	0.449545	0.624183	0.672997	0.695543	0.956820	0.488827	0.519421	0.480344	0.939715	0.598315	0.886740	0.523297	0.244728	0.511771	0.727424	0.738678	0.024251	0.157997	0.299222	0.253711	0.592222	0.665769	0.947543	0.807186	0.268582	0.187202	0.854779	0.881757	0.794424	0.099347	0.836261	0.708486	0.103816	0.574842	0.435911	0.068899	0.775105	0.708767	0.284997	0.914762	0.915904
30	0.215346	0.358422	0.240652	0.514661	0.728316	0.556632	0.060563	0.962304	0.633386	0.381805	0.830239	0.003164	0.304836	0.685114	0.698851	0.925877	0.180218	0.300044	0.692804	0.196338	0.000778	0.818862	0.876035	0.371002	0.899655	0.733338	0.077527	0.341012	0.021675	0.814849	0.035792	0.959757	0.919012	0.598823	0.922865	0.427986	0.957853	0.300873	0.877950	0.006701	0.237978	0.758236	0.795376	0.139733	0.012326	0.872337	0.932157	0.615040	0.743249	0.789331	0.000420	0.831837	0.779296	0.794533	0.311925	0.982929	0.874621	0.889117	0.019889	0.673752	0.444303	0.193343	0.232551	0.087275	0.726062	0.915781	0.837625	0.272091	0.710958	0.976077	0.640967	0.246146	0.681677	0.025906	0.107811	0.445958	0.858990	0.907594	0.028460	0.548419	0.563913	0.400984	0.732453	0.589276	0.878186	0.671455	0.421999	0.619782	0.128774	0.297438	0.148749	0.616954	0.168178	0.420450	0.974030	0.220133	0.641093	0.718772	0.846457	0.869093	0.994807	0.987601	0.879644	0.956297	0.248181	0.059218
31	0.139938	0.898767	0.804047	0.228296	0.826644	0.022631	0.051432	0.476149	0.867992	0.080731	0.947422	0.588652	0.611347	0.469785	0.033941	0.942894	0.539771	0.052079	0.930542	0.706182	0.613995	0.668616	0.531028	0.227599	0.698929	0.752657	0.556768	0.533246	0.717800	0.094496	0.621023	0.320688	0.494979	0.337424	0.916761	0.594812	0.003554	0.460584	0.197479	0.150000	0.284986	0.881671	0.633487	0.868074	0.576695	0.352600	0.037668	0.637679	0.932303	0.034156	0.528427	0.987384	0.883053	0.049209	0.007290	0.723015	0.472730	0.773701	0.091985	0.813840	0.485053	0.735696	0.606942	0.137448	0.013481	0.247726	0.220882	0.828688	0.952811	0.433076	0.881869	0.416544	0.630193	0.157660	0.468532	0.741324	0.712773	0.143722	0.879745	0.020779	0.278791	0.236662	0.209964	0.128015	0.550760	0.930068	0.949075	0.016950	0.976356	0.593924	0.816541	0.505243	0.507676	0.604651	0.134397	0.299505	0.725284	0.463953	0.086633	0.171737	0.344671	0.795693	0.399023	0.611259	0.766362	0.910858
32	0.476017	0.756554	0.995432	0.493217	0.150734	0.347435	0.428105	0.640580	0.640196	0.622635	0.547377	0.861569	0.079735	0.370481	0.579125	0.414085	0.786325	0.238931	0.788792	0.527713	0.573315	0.832296	0.004758	0.873958	0.003270	0.916047	0.176726	0.836037	0.332989	0.463671	0.278401	0.694299	0.613532	0.413755	0.740145	0.147847	0.667525	0.091166	0.773367	0.048986	0.863504	0.979967	0.816747	0.271028	0.885901	0.430427	0.863235	0.245328	0.212140	0.344597	0.291083	0.889102	0.746099	0.271586	0.345578	0.068987	0.771968	0.580605	0.506026	0.088848	0.643514	0.790457	0.241861	0.004308	0.817164	0.735747	0.019771	0.147717	0.470249	0.828971	0.320339	0.570257	0.395173	0.959679	0.767376	0.181841	0.460439	0.612415	0.914031	0.265676	0.982197	0.912561	0.792471	0.254043	0.281224	0.774953	0.564055	0.456019	0.171462	0.216386	0.970535	0.429837	0.366580	0.585278	0.292717	0.630088	0.564717	0.014010	0.931787	0.139451	0.414875	0.029133	0.620223	0.209207	0.782536	0.643355
33	0.046105	0.282277	0.293286	0.219932	0.538764	0.102374	0.468975	0.046250	0.768847	0.704577	0.123064	0.426601	0.602348	0.043117	0.711293	0.809062	0.306105	0.575146	0.546537	0.115905	0.757804	0.481012	0.566864	0.506879	0.056834	0.043594	0.835711	0.562345	0.418483	0.765520	0.043912	0.053308	0.752093	0.796319	0.111674	0.785664	0.670023	0.769657	0.445893	0.619324	0.626820	0.517360	0.132656	0.554986	0.042967	0.030245	0.198187	0.336143	0.282698	0.395770	0.555731	0.615060	0.439150	0.274110	0.351759	0.177910	0.359824	0.729075	0.717464	0.629643	0.651217	0.883297	0.129989	0.804889	0.060393	0.322276	0.364325	0.049800	0.483176	0.651683	0.754222	0.050330	0.317873	0.668612	0.515254	0.731141	0.054611	0.465891	0.439561	0.539719	0.844882	0.164745	0.537195	0.481331	0.155479	0.017662	0.994612	0.592177	0.416209	0.080410	0.037314	0.736059	0.821953	0.667864	0.195023	0.292437	0.712471	0.603613	0.745955	0.920874	0.199500	0.606833	0.261704	0.665378	0.398821	0.649269
34	0.347475	0.799600	0.604715	0.744648	0.619360	0.115964	0.584262	0.827191	0.359558	0.277132	0.422721	0.370879	0.731347	0.655392	0.220051	0.048521	0.881602	0.795477	0.785589	0.620341	0.029573	0.905417	0.762471	0.100776	0.619979	0.281493	0.828103	0.287951	0.550106	0.597858	0.507393	0.470998	0.164211	0.030706	0.395161	0.632840	0.430569	0.626607	0.405400	0.651093	0.280201	0.854153	0.426263	0.113096	0.962469	0.847849	0.683919	0.772479	0.113020	0.691329	0.167072	0.066162	0.474988	0.058397	0.942612	0.858433	0.105425	0.621394	0.574350	0.966355	0.307428	0.537823	0.143639	0.046742	0.109610	0.032819	0.476218	0.152201	0.605903	0.546998	0.753485	0.777710	0.130236	0.109148	0.632280	0.033727	0.593840	0.777739	0.636812	0.820078	0.338991	0.510757	0.833460	0.417759	0.049688	0.523964	0.369135	0.219827	0.702576	0.867485	0.401154	0.490069	0.118533	0.294295	0.796763	0.969913	0.577869	0.203968	0.704130	0.670053	0.097423	0.074458	0.687988	0.684050	0.249287	0.262827
35	0.352249	0.414186	0.650149	0.077987	0.007702	0.878540	0.995292	0.531526	0.402022	0.859968	0.279463	0.938856	0.059956	0.756264	0.871669	0.923916	0.802631	0.259116	0.832449	0.736780	0.076148	0.521765	0.805661	0.037543	0.570190	0.242292	0.947500	0.505490	0.699608	0.879708	0.860617	0.263542	0.934028	0.170859	0.548313	0.517684	0.473433	0.544520	0.430206	0.868882	0.790652	0.788631	0.703844	0.802110	0.591698	0.442721	0.237598	0.108622	0.993195	0.417002	0.878465	0.892695	0.263160	0.651050	0.561969	0.302162	0.053174	0.283064	0.495016	0.767989	0.673660	0.029276	0.757200	0.693442	0.300090	0.025742	0.289154	0.838194	0.642208	0.540332	0.341656	0.818490	0.299937	0.438799	0.007408	0.416153	0.640064	0.030165	0.378317	0.321607	0.221663	0.011636	0.788903	0.028683	0.903173	0.994351	0.329675	0.435865	0.703032	0.887608	0.120813	0.190840	0.314907	0.522786	0.006646	0.297319	0.802840	0.615721	0.793330	0.690546	0.104658	0.291578	0.584203	0.244714	0.702483	0.017942
36	0.444950	0.904140	0.592085	0.663312	0.519724	0.181820	0.156659	0.737772	0.535027	0.937525	0.777009	0.176582	0.031370	0.836402	0.906941	0.761262	0.302610	0.075966	0.016202	0.424224	0.717566	0.095553	0.087181	0.870947	0.959311	0.623089	0.776544	0.755723	0.826888	0.130614	0.615671	0.301350	0.092114	0.323696	0.423940	0.665334	0.160892	0.930667	0.752354	0.739743	0.230127	0.109562	0.345827	0.541504	0.690959	0.849874	0.865882	0.223533	0.787965	0.454450	0.052628	0.286229	0.167616	0.812994	0.262913	0.206550	0.857678	0.376428	0.410743	0.872232	0.368190	0.758312	0.646242	0.405579	0.434368	0.427450	0.933084	0.071937	0.119670	0.515543	0.391583	0.212721	0.278115	0.546091	0.311874	0.022863	0.987942	0.707292	0.999417	0.617950	0.222075	0.857750	0.924236	0.554223	0.535473	0.205243	0.937856	0.190112	0.208938	0.326880	0.167330	0.661004	0.888570	0.749155	0.865190	0.432962	0.394019	0.254152	0.675220	0.839509	0.390077	0.173178	0.919622	0.285504	0.773486	0.951569
37	0.481466	0.155765	0.214832	0.334644	0.281922	0.285345	0.154493	0.601021	0.741196	0.452354	0.591259	0.788281	0.410079	0.429125	0.025431	0.600990	0.721853	0.958429	0.102170	0.703345	0.404946	0.668286	0.098630	0.087549	0.825731	0.465279	0.071357	0.579293	0.811403	0.417755	0.049331	0.135297	0.249520	0.944172	0.651686	0.614193	0.566825	0.480763	0.065834	0.069911	0.810743	0.630378	0.069166	0.827797	0.838726	0.361325	0.154151	0.842284	0.002316	0.648456	0.459873	0.626195	0.697755	0.387707	0.639490	0.881914	0.838011	0.921110	0.875860	0.387740	0.314648	0.980583	0.188498	0.082163	0.441934	0.317148	0.349883	0.416517	0.421092	0.326525	0.477254	0.378424	0.037616	0.604027	0.980046	0.961902	0.667588	0.454975	0.842404	0.038340	0.704478	0.258512	0.998558	0.208962	0.433279	0.056165	0.242810	0.860093	0.208875	0.071219	0.135160	0.792033	0.247487	0.201900	0.383710	0.406274	0.720183	0.218182	0.120296	0.196463	0.655823	0.148811	0.297675	0.858152	0.638033	0.056843
38	0.770393	0.974743	0.053032	0.037700	0.723302	0.733100	0.421261	0.361094	0.453635	0.647909	0.789600	0.466518	0.687603	0.698792	0.500792	0.677679	0.217358	0.658258	0.204130	0.879582	0.863230	0.157265	0.163217	0.564292	0.253103	0.935953	0.264769	0.214168	0.649658	0.072738	0.836938	0.906393	0.496521	0.706166	0.721766	0.413563	0.497448	0.523762	0.218909	0.388802	0.048944	0.024624	0.537187	0.474071	0.663925	0.548718	0.255829	0.909598	0.731945	0.296837	0.653921	0.426565	0.266121	0.703593	0.121240	0.861610	0.834272	0.663741	0.667467	0.878389	0.557845	0.347807	0.607049	0.809755	0.591689	0.807785	0.069115	0.053701	0.261625	0.727462	0.450837	0.500203	0.499227	0.183151	0.349995	0.748923	0.661808	0.180550	0.747010	0.040418	0.218993	0.886805	0.286643	0.709837	0.199111	0.601404	0.516322	0.178640	0.051902	0.076852	0.255598	0.156483	0.782180	0.743526	0.588583	0.301095	0.199183	0.113659	0.166182	0.671588	0.788935	0.640012	0.615292	0.587252	0.213741	0.900617
39	0.686874	0.762738	0.835306	0.058484	0.301204	0.499738	0.360007	0.266756	0.490300	0.098224	0.725375	0.789756	0.567567	0.107778	0.227721	0.938534	0.392317	0.798057	0.075916	0.781471	0.567711	0.824322	0.235251	0.013642	0.186977	0.391709	0.388091	0.082504	0.810410	0.103031	0.271709	0.044938	0.939250	0.181589	0.650492	0.209158	0.770284	0.600405	0.254001	0.399200	0.819686	0.750595	0.938406	0.541749	0.331455	0.622054	0.220749	0.644252	0.216395	0.489109	0.519597	0.251925	0.144572	0.768444	0.907558	0.525411	0.377810	0.082809	0.525550	0.963735	0.218507	0.515442	0.339494	0.497681	0.879782	0.841467	0.030387	0.295223	0.295619	0.322131	0.927891	0.070593	0.813429	0.037936	0.098096	0.149831	0.892904	0.752026	0.666528	0.411021	0.035455	0.366923	0.758617	0.833241	0.712314	0.655878	0.731953	0.936909	0.041633	0.492424	0.624998	0.730744	0.916469	0.952642	0.340345	0.184721	0.881113	0.627841	0.533818	0.816788	0.309576	0.699542	0.355175	0.584204	0.935718	0.193073
40	0.118994	0.762125	0.312401	0.794327	0.826137	0.036114	0.693295	0.843774	0.512590	0.504105	0.332411	0.929484	0.571276	0.873777	0.487818	0.062762	0.299887	0.150574	0.762228	0.397152	0.149297	0.999519	0.160218	0.470318	0.875513	0.290391	0.371788	0.223127	0.368615	0.774507	0.039894	0.682327	0.362007	0.610511	0.461107	0.750104	0.488642	0.020150	0.018356	0.514128	0.859269	0.557321	0.242377	0.541874	0.483457	0.026402	0.166875	0.019229	0.021123	0.622519	0.238727	0.309820	0.172078	0.931580	0.915555	0.228181	0.645088	0.589754	0.858351	0.091248	0.032675	0.697379	0.548626	0.210248	0.304013	0.182765	0.873879	0.058943	0.230163	0.817651	0.245622	0.422084	0.332293	0.714453	0.456573	0.436450	0.532870	0.887306	0.808946	0.607932	0.402127	0.808305	0.852718	0.629642	0.032872	0.132792	0.959795	0.770990	0.927419	0.556746	0.169131	0.740604	0.895025	0.707111	0.347783	0.825212	0.193487	0.605994	0.036942	0.130924	0.988561	0.197699	0.390208	0.990771	0.388029	0.414859
41	0.253341	0.923799	0.632153	0.959663	0.246961	0.449015	0.195152	0.520463	0.060293	0.621945	0.293650	0.588173	0.462446	0.884898	0.946878	0.929266	0.716181	0.749025	0.145045	0.700654	0.757823	0.738862	0.157981	0.578362	0.839712	0.121710	0.303873	0.769071	0.116011	0.787992	0.445041	0.658985	0.183526	0.914228	0.562806	0.534557	0.690333	0.886693	0.034544	0.068572	0.853671	0.567636	0.362834	0.662440	0.956449	0.370695	0.029136	0.079691	0.231388	0.293837	0.758073	0.690762	0.660537	0.058450	0.448212	0.801610	0.117510	0.799428	0.167348	0.081934	0.060639	0.411687	0.109054	0.377930	0.854895	0.388057	0.733893	0.960391	0.714159	0.355361	0.237226	0.152415	0.580313	0.059981	0.538924	0.155952	0.487687	0.576329	0.363162	0.729721	0.271098	0.855906	0.611681	0.570616	0.331022	0.086217	0.807070	0.272308	0.599566	0.618117	0.912376	0.002096	0.130105	0.891744	0.453930	0.812391	0.700809	0.250346	0.728725	0.601850	0.717735	0.187227	0.000310	0.669625	0.518593	0.579293
42	0.312400	0.320225	0.140139	0.857773	0.969825	0.200515	0.864667	0.790955	0.331920	0.578408	0.331021	0.074832	0.060488	0.621124	0.178215	0.434331	0.377451	0.087901	0.093387	0.222716	0.932446	0.280777	0.299133	0.442882	0.267989	0.546040	0.886549	0.983194	0.730592	0.516033	0.869258	0.296722	0.585078	0.778359	0.335324	0.395822	0.074423	0.287821	0.993807	0.958477	0.259496	0.107012	0.510718	0.813638	0.574062	0.611069	0.415656	0.552305	0.187210	0.471401	0.537240	0.136631	0.397393	0.699455	0.796942	0.790923	0.783301	0.553490	0.634603	0.920000	0.961434	0.673199	0.936960	0.530240	0.044071	0.827544	0.364199	0.517782	0.675129	0.805076	0.997759	0.304678	0.867167	0.711326	0.135404	0.925811	0.130428	0.424970	0.484691	0.176397	0.841999	0.329611	0.157816	0.681492	0.776811	0.455740	0.093639	0.737184	0.410345	0.383285	0.374451	0.864841	0.487347	0.415756	0.523040	0.485822	0.333743	0.376824	0.371182	0.560017	0.545489	0.343362	0.395156	0.305704	0.114005	0.796348
43	0.522833	0.540514	0.684424	0.937266	0.358999	0.546320	0.262376	0.909815	0.871737	0.311006	0.042169	0.405800	0.976530	0.093898	0.918800	0.729066	0.023867	0.067360	0.435775	0.542653	0.211985	0.529464	0.116700	0.405205	0.375407	0.671490	0.152321	0.877052	0.296991	0.074450	0.323008	0.930295	0.009725	0.471312	0.570083	0.080806	0.559506	0.148414	0.261580	0.103334	0.735671	0.093375	0.105502	0.749811	0.523872	0.033867	0.600279	0.904927	0.590391	0.465392	0.858651	0.332065	0.045484	0.754966	0.867828	0.368438	0.161712	0.757329	0.521860	0.069809	0.406759	0.359328	0.548978	0.560788	0.593957	0.079552	0.233519	0.523907	0.263301	0.090546	0.975661	0.307291	0.606037	0.894941	0.421522	0.178023	0.569171	0.706675	0.403565	0.743815	0.563490	0.759858	0.997487	0.277030	0.424069	0.518071	0.295116	0.526190	0.977109	0.713931	0.553520	0.865278	0.207740	0.786943	0.546854	0.192432	0.547627	0.081340	0.537875	0.487681	0.436703	0.299041	0.771975	0.047685	0.939243	0.174901
44	0.457890	0.905942	0.807289	0.522505	0.921012	0.838265	0.685799	0.657770	0.614948	0.966847	0.693183	0.887064	0.485620	0.564513	0.266474	0.188943	0.422569	0.139695	0.705995	0.708521	0.601502	0.565307	0.952496	0.944388	0.407894	0.294267	0.675956	0.444901	0.928886	0.147133	0.447677	0.664076	0.736247	0.931611	0.101961	0.726149	0.812989	0.929883	0.659337	0.471312	0.201325	0.884624	0.884008	0.856055	0.992526	0.684924	0.631669	0.088907	0.712627	0.504762	0.197069	0.467500	0.099782	0.180296	0.323575	0.622433	0.922609	0.358769	0.248855	0.274575	0.173731	0.359482	0.981747	0.203715	0.504543	0.901875	0.735018	0.868157	0.487955	0.514067	0.758179	0.599400	0.201830	0.503722	0.632962	0.373805	0.534129	0.116079	0.034521	0.425384	0.538548	0.287953	0.765772	0.494867	0.745397	0.728764	0.807241	0.129057	0.667307	0.383327	0.112512	0.237810	0.390647	0.011552	0.396274	0.129996	0.335679	0.707807	0.755263	0.899869	0.339929	0.262800	0.986710	0.692540	0.479220	0.900626
45	0.912116	0.842848	0.091318	0.009132	0.352297	0.970289	0.603534	0.676909	0.611678	0.472019	0.998404	0.726668	0.549724	0.347997	0.969696	0.070749	0.116504	0.575685	0.186944	0.443465	0.351569	0.090670	0.931527	0.062021	0.742014	0.178304	0.251836	0.769583	0.924480	0.526617	0.950047	0.339191	0.070678	0.049632	0.194562	0.522299	0.611056	0.251274	0.449667	0.375051	0.957905	0.749961	0.579132	0.730380	0.388902	0.217235	0.024942	0.698798	0.479698	0.261129	0.225787	0.086695	0.785844	0.927934	0.119468	0.419821	0.383987	0.221174	0.694854	0.919946	0.229056	0.324204	0.848645	0.089202	0.333123	0.686122	0.183297	0.238369	0.163886	0.484431	0.358874	0.010425	0.757580	0.297768	0.258472	0.971823	0.994851	0.103185	0.600564	0.242050	0.007493	0.464754	0.592525	0.694629	0.734473	0.798392	0.976760	0.718200	0.185312	0.340590	0.165992	0.667255	0.069195	0.406865	0.641565	0.902574	0.473472	0.146653	0.086972	0.152866	0.842890	0.567791	0.161863	0.170572	0.870252	0.076864
46	0.352054	0.960333	0.041854	0.613576	0.209914	0.071407	0.546778	0.884655	0.841267	0.247391	0.819038	0.052829	0.136251	0.793656	0.693380	0.652780	0.708238	0.939901	0.201420	0.115951	0.097340	0.143497	0.449066	0.157515	0.024075	0.061724	0.302891	0.823379	0.286060	0.253045	0.889552	0.189988	0.445809	0.663965	0.649105	0.950322	0.751414	0.029479	0.236142	0.539521	0.266930	0.991055	0.711822	0.238050	0.207708	0.843780	0.118790	0.764206	0.243171	0.655409	0.615632	0.341858	0.513240	0.720800	0.973269	0.083979	0.781090	0.202403	0.560522	0.159596	0.151734	0.581583	0.360003	0.706630	0.790370	0.787700	0.909502	0.027021	0.994283	0.333801	0.050933	0.500654	0.457781	0.427276	0.746510	0.545526	0.682712	0.218932	0.525643	0.738468	0.015502	0.855603	0.089972	0.955227	0.314343	0.949037	0.908817	0.060652	0.293274	0.107656	0.677334	0.861935	0.638975	0.201791	0.488620	0.242890	0.345757	0.112960	0.474564	0.172553	0.306981	0.795568	0.152383	0.056951	0.021080	0.813035
47	0.708027	0.962284	0.564021	0.813185	0.523228	0.947706	0.050209	0.773863	0.621091	0.134252	0.229326	0.351810	0.288486	0.166093	0.061450	0.328411	0.252045	0.499700	0.918938	0.357580	0.473477	0.603652	0.878751	0.723165	0.875450	0.521524	0.306376	0.719073	0.858674	0.139673	0.345991	0.282239	0.605285	0.362206	0.856238	0.074442	0.322656	0.070903	0.112201	0.163317	0.945752	0.863201	0.666861	0.196604	0.981021	0.969220	0.708304	0.831479	0.612351	0.903027	0.686872	0.381280	0.635416	0.449299	0.132626	0.763858	0.805462	0.184285	0.584770	0.121088	0.630134	0.145024	0.507769	0.394139	0.912673	0.161243	0.719538	0.985355	0.878333	0.954774	0.113751	0.443528	0.038539	0.245519	0.625962	0.581857	0.416198	0.290830	0.518926	0.980008	0.232781	0.486220	0.399830	0.003245	0.191373	0.098713	0.411896	0.475965	0.383702	0.493640	0.104420	0.097287	0.228152	0.043315	0.823424	0.102570	0.562179	0.172948	0.294795	0.029185	0.338811	0.524216	0.687792	0.997489	0.520322	0.769246
