key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x95	x96	x97	x98	x99	x100	x101	x102	x103	x104	x105	x106	x107	x108	x109	x110	x111	x112	x113	x114	x115	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23
81	0.974423	0.584618	0.496284	0.576468	0.809194	0.374075	0.131901	0.221838	0.927547	0.854568	0.518532	0.310673	0.325672	0.076703	0.041446	0.496850	0.261305	0.241336	0.025777	0.655555	0.110930	0.551518	0.982415	0.781996	0.732484	0.556529	0.507844	0.151188	0.741398	0.431550	0.346352	0.960311	0.683077	0.354445	0.624860	0.085579	0.679102	0.217386	0.754373	0.052004	0.685904	0.330584	0.770396	0.840542	0.722442	0.996399	0.851815	0.659127	0.480199	0.742414	0.611727	0.444117	0.122081	0.539158	0.623113	0.558642	0.133271	0.678224	0.622139	0.902441	0.231631	0.607514	0.052987	0.858901	0.224672	0.347665	0.873905	0.441493	0.622272	0.294230	0.288008	0.381377	0.631770	0.400436	0.961839	0.269345	0.642983	0.905456	0.914098	0.034850	0.180158	0.565041	0.296139	0.467565	0.726409	0.189242	0.227067	0.567627	0.294437	0.588319	0.031363	0.815384	0.515740	0.971398	0.699235	0.313670	0.252711	0.845142	0.421112	0.138747	0.010397	0.135073	0.979508	0.321691	0.018923	0.532240	0.900104	0.160044	0.355973	0.343240	0.144696	0.699876	0.457142	0.866907	0.697301	0.072512	0.178806	0.363885	0.903227	0.081259	0.170274	0.253983	0.143766	0.548850	0.754138	0.017178	0.195206	0.515593	0.716385	0.892800	0.386090	0.267139	0.738014	0.714472	0.773791	0.771141	0.375585	0.607932
82	0.910322	0.895279	0.138553	0.894293	0.153516	0.635642	0.216248	0.351046	0.583960	0.116142	0.485283	0.890249	0.454305	0.410278	0.885898	0.140569	0.602295	0.869025	0.971442	0.774838	0.469086	0.770767	0.571374	0.175332	0.260374	0.614202	0.517513	0.877294	0.523964	0.837420	0.304605	0.731791	0.532750	0.840738	0.835408	0.970034	0.972993	0.796050	0.044895	0.589909	0.332723	0.549767	0.818123	0.635954	0.202406	0.057462	0.009598	0.929036	0.625018	0.167270	0.163365	0.149895	0.154641	0.753968	0.079902	0.761655	0.958645	0.596816	0.245176	0.760614	0.352924	0.296089	0.814888	0.144310	0.290209	0.785560	0.240164	0.510812	0.437166	0.399452	0.835572	0.973218	0.777726	0.840123	0.120534	0.292711	0.437569	0.931971	0.324494	0.821543	0.625192	0.347865	0.906790	0.668754	0.141785	0.796482	0.111253	0.334776	0.844123	0.980530	0.422453	0.029644	0.067058	0.925824	0.492585	0.257442	0.111589	0.809262	0.955542	0.222842	0.266059	0.036305	0.861700	0.832189	0.631373	0.776253	0.801139	0.358569	0.237802	0.366155	0.752487	0.263729	0.530963	0.549514	0.798852	0.127797	0.673423	0.757374	0.189613	0.285801	0.541827	0.825899	0.774493	0.895713	0.632849	0.775053	0.967933	0.387317	0.295478	0.458635	0.414407	0.261478	0.560647	0.170284	0.169402	0.509703	0.019521	0.708084
83	0.496663	0.842979	0.284504	0.640353	0.629062	0.801040	0.419203	0.287704	0.586189	0.087165	0.262318	0.022136	0.621365	0.857292	0.612905	0.220985	0.142540	0.848060	0.546029	0.147162	0.144991	0.079104	0.832070	0.429761	0.804704	0.726985	0.612098	0.738452	0.777339	0.413183	0.731321	0.127436	0.530840	0.563958	0.893972	0.318473	0.866596	0.125214	0.559702	0.387892	0.642292	0.550161	0.316894	0.966681	0.657138	0.072671	0.133870	0.112012	0.465359	0.439913	0.239239	0.347953	0.014046	0.876356	0.573861	0.757995	0.938664	0.788183	0.979586	0.939673	0.831208	0.226784	0.168401	0.455633	0.151194	0.440964	0.249894	0.790766	0.962341	0.101905	0.408634	0.748151	0.768569	0.361159	0.332803	0.161415	0.516040	0.690909	0.858224	0.528699	0.334081	0.619413	0.671252	0.227857	0.613362	0.456758	0.025681	0.432599	0.782484	0.635766	0.190887	0.389904	0.475589	0.155151	0.990076	0.693157	0.459066	0.660089	0.085096	0.320561	0.097082	0.516841	0.427454	0.504843	0.056259	0.289163	0.247723	0.642607	0.750253	0.058804	0.977970	0.871030	0.234676	0.394335	0.111738	0.258365	0.258173	0.245223	0.446844	0.014830	0.134387	0.132273	0.127270	0.955708	0.386142	0.892519	0.701531	0.494105	0.852276	0.093450	0.221205	0.026637	0.199130	0.975545	0.922569	0.486042	0.082688	0.209113
84	0.153288	0.936221	0.773852	0.493867	0.541252	0.964626	0.238779	0.099787	0.223404	0.282169	0.338402	0.838121	0.831080	0.102508	0.655442	0.446323	0.076517	0.689547	0.103906	0.103973	0.094652	0.198384	0.600940	0.379328	0.155494	0.495283	0.218419	0.421435	0.148298	0.274223	0.766472	0.836402	0.763330	0.539432	0.118727	0.250315	0.207617	0.839258	0.686728	0.136815	0.380169	0.587610	0.095476	0.307432	0.744763	0.892414	0.259747	0.572251	0.906316	0.648431	0.126060	0.579753	0.056083	0.497084	0.386589	0.863149	0.146007	0.339181	0.365981	0.148846	0.034390	0.561565	0.290189	0.619580	0.931073	0.265576	0.421680	0.354110	0.866047	0.940198	0.246961	0.848998	0.148950	0.207328	0.777927	0.937270	0.671739	0.297967	0.496355	0.289475	0.522823	0.407813	0.399464	0.135990	0.764614	0.987038	0.131913	0.988793	0.307620	0.479179	0.832166	0.085372	0.494301	0.601495	0.601148	0.532194	0.363929	0.038304	0.270751	0.327294	0.942386	0.531083	0.869242	0.472080	0.595655	0.816219	0.473835	0.492243	0.478344	0.628083	0.155711	0.578190	0.041611	0.695465	0.621946	0.126828	0.142409	0.770472	0.599869	0.897524	0.694754	0.688049	0.442468	0.330577	0.794837	0.737287	0.114690	0.234565	0.823946	0.800293	0.126206	0.519652	0.543504	0.433059	0.669823	0.374439	0.610099	0.606616
85	0.818928	0.395752	0.237380	0.039426	0.261432	0.925033	0.365523	0.330768	0.899959	0.446243	0.067374	0.626315	0.986487	0.182896	0.677771	0.303069	0.307814	0.395274	0.374004	0.317410	0.814258	0.811249	0.146149	0.611732	0.806347	0.910569	0.926475	0.141090	0.438583	0.913056	0.956181	0.899898	0.734316	0.356165	0.624557	0.977978	0.703775	0.245271	0.219999	0.904343	0.675796	0.377545	0.638257	0.508268	0.465171	0.920815	0.476574	0.381770	0.828393	0.318304	0.411556	0.862131	0.580379	0.110148	0.695519	0.303616	0.788855	0.227529	0.366664	0.621039	0.890792	0.791886	0.702445	0.005065	0.132506	0.705291	0.436874	0.627002	0.017469	0.198159	0.649112	0.531356	0.382097	0.842970	0.039958	0.114848	0.537790	0.879528	0.855629	0.550648	0.238582	0.248254	0.550869	0.860531	0.335023	0.482500	0.468268	0.192009	0.278258	0.833869	0.098984	0.269782	0.652804	0.757883	0.361526	0.227466	0.188256	0.374986	0.768552	0.379802	0.492699	0.752178	0.765114	0.358955	0.911453	0.853684	0.620435	0.165282	0.096307	0.037528	0.869910	0.168180	0.623067	0.549167	0.455938	0.936662	0.123996	0.761509	0.778350	0.872376	0.834629	0.648611	0.136210	0.132315	0.654054	0.806973	0.593134	0.552233	0.067257	0.858618	0.065223	0.712397	0.780945	0.280157	0.560593	0.303186	0.846275	0.152591
86	0.989722	0.918397	0.021061	0.604301	0.502955	0.141179	0.969837	0.869767	0.812059	0.260048	0.164309	0.011826	0.944261	0.744001	0.536877	0.085159	0.000222	0.652248	0.943523	0.136152	0.368855	0.202805	0.168706	0.897185	0.220343	0.877622	0.674501	0.195666	0.732045	0.213069	0.125699	0.419287	0.102303	0.875143	0.870858	0.831138	0.827065	0.376507	0.756304	0.546636	0.383935	0.074221	0.948707	0.381012	0.766564	0.508878	0.403561	0.233287	0.776321	0.899736	0.600492	0.915127	0.846780	0.992159	0.920209	0.260099	0.984477	0.308243	0.380260	0.832916	0.801528	0.430915	0.284218	0.070537	0.504893	0.315905	0.689485	0.168677	0.875399	0.039672	0.872341	0.314017	0.408311	0.718249	0.193793	0.515577	0.174502	0.284227	0.125286	0.136803	0.482525	0.673995	0.171983	0.560839	0.991748	0.329960	0.359901	0.269357	0.137673	0.296592	0.851356	0.992105	0.404981	0.530354	0.529862	0.908672	0.280516	0.779916	0.645741	0.319310	0.759216	0.136046	0.576463	0.895446	0.348061	0.856686	0.138319	0.731475	0.982709	0.518378	0.387511	0.574356	0.832215	0.873756	0.523910	0.747406	0.038797	0.512365	0.009180	0.007635	0.009968	0.699683	0.862282	0.696363	0.197811	0.071933	0.075603	0.195591	0.865184	0.847967	0.472625	0.224047	0.769390	0.205482	0.665236	0.413241	0.784909	0.884915
87	0.634210	0.772762	0.914282	0.399259	0.210740	0.633511	0.546229	0.686435	0.424684	0.129338	0.428332	0.369402	0.352905	0.184832	0.736246	0.922098	0.441297	0.090616	0.334553	0.879233	0.510064	0.726931	0.348518	0.685982	0.812011	0.844650	0.902984	0.358310	0.404024	0.804879	0.183449	0.693819	0.562563	0.228526	0.272329	0.641836	0.402771	0.647727	0.399574	0.013518	0.574500	0.763447	0.531202	0.328442	0.914008	0.692792	0.677628	0.044120	0.132711	0.251567	0.796514	0.106433	0.312314	0.684776	0.095329	0.282499	0.988756	0.775666	0.133683	0.160585	0.083319	0.021012	0.012410	0.642772	0.492512	0.181189	0.966984	0.482587	0.109584	0.379471	0.821064	0.684773	0.388805	0.206332	0.991155	0.897584	0.835654	0.946780	0.933975	0.038658	0.769835	0.692769	0.055865	0.583549	0.955041	0.534727	0.148335	0.464443	0.999634	0.623384	0.556761	0.452034	0.144074	0.717843	0.594747	0.538680	0.628498	0.318206	0.515144	0.647993	0.443661	0.574867	0.052969	0.268772	0.146052	0.536265	0.575961	0.280014	0.348016	0.033282	0.657883	0.015912	0.308499	0.146394	0.546079	0.224120	0.833281	0.954694	0.828261	0.098273	0.487311	0.863855	0.976019	0.153557	0.605164	0.113819	0.860262	0.213040	0.892208	0.362541	0.021972	0.299547	0.467704	0.368899	0.748138	0.319217	0.222195	0.323311
88	0.678355	0.869672	0.513993	0.856862	0.239765	0.231736	0.885648	0.346747	0.233822	0.346779	0.099419	0.516270	0.046757	0.941332	0.226956	0.610522	0.094972	0.065627	0.324832	0.643524	0.610839	0.465549	0.550868	0.025580	0.206080	0.990213	0.967941	0.254022	0.975412	0.795804	0.270809	0.536626	0.162160	0.384705	0.555498	0.520150	0.477716	0.987494	0.733533	0.737606	0.012730	0.368472	0.166806	0.735850	0.574792	0.787169	0.786631	0.855467	0.486094	0.988173	0.061312	0.728779	0.579033	0.165309	0.359267	0.433806	0.606234	0.928456	0.050744	0.407312	0.672291	0.525218	0.070512	0.279542	0.435229	0.053095	0.549436	0.450926	0.563882	0.547547	0.537954	0.824586	0.248799	0.355318	0.643976	0.784428	0.708273	0.570456	0.630225	0.289232	0.413862	0.725453	0.702707	0.913175	0.954407	0.326261	0.436511	0.361851	0.990830	0.342744	0.495729	0.573198	0.040318	0.083478	0.322225	0.312059	0.191238	0.305226	0.985294	0.181402	0.815082	0.456610	0.559388	0.769692	0.996094	0.517968	0.485091	0.065679	0.888918	0.999868	0.717600	0.753662	0.937278	0.138750	0.896493	0.294535	0.330047	0.040327	0.543474	0.141103	0.830263	0.958812	0.184273	0.446273	0.899789	0.324363	0.447182	0.750402	0.340817	0.829511	0.821517	0.012646	0.331455	0.981892	0.398309	0.478561	0.081522	0.654460
89	0.668444	0.660276	0.382576	0.182230	0.463219	0.252664	0.875856	0.547617	0.276525	0.891319	0.382418	0.496852	0.216440	0.353824	0.261537	0.235554	0.999277	0.469711	0.365207	0.411880	0.597657	0.002915	0.262796	0.779880	0.594745	0.295925	0.210492	0.514391	0.222559	0.812467	0.019327	0.405132	0.677940	0.658506	0.411961	0.633261	0.821026	0.667989	0.664851	0.707109	0.263096	0.942473	0.262752	0.124647	0.528882	0.938279	0.060523	0.056141	0.334226	0.512685	0.511278	0.278135	0.414255	0.203740	0.266953	0.220773	0.435142	0.951060	0.977714	0.614066	0.345679	0.965745	0.838191	0.532919	0.234591	0.696588	0.779570	0.001685	0.959561	0.491555	0.405242	0.867699	0.422338	0.020949	0.794217	0.642526	0.384967	0.791491	0.161954	0.303872	0.897598	0.631193	0.338079	0.983194	0.833932	0.382448	0.209892	0.899177	0.245726	0.798002	0.417016	0.171023	0.565095	0.522160	0.259478	0.300840	0.655507	0.004755	0.209662	0.161635	0.368667	0.511618	0.721500	0.680770	0.748078	0.480796	0.900362	0.868362	0.102536	0.034910	0.401194	0.467350	0.313332	0.315813	0.273958	0.913668	0.224135	0.097374	0.762034	0.565711	0.191382	0.807576	0.953461	0.534046	0.975506	0.583214	0.415579	0.654225	0.960215	0.894600	0.666954	0.441299	0.242902	0.865799	0.560758	0.195487	0.989782	0.081882
90	0.579077	0.503032	0.250828	0.256047	0.580234	0.870339	0.713306	0.824776	0.047018	0.028494	0.603990	0.581127	0.845745	0.775194	0.708638	0.430851	0.144752	0.995656	0.812910	0.422775	0.610646	0.225529	0.906214	0.779041	0.761262	0.709015	0.242646	0.429805	0.741778	0.394630	0.558638	0.250227	0.153737	0.448085	0.809187	0.792686	0.729350	0.738375	0.718516	0.160325	0.520071	0.927912	0.068774	0.050622	0.973055	0.573977	0.549536	0.530907	0.250997	0.341474	0.895248	0.345634	0.981755	0.313704	0.958756	0.791441	0.119952	0.574709	0.981457	0.876224	0.422760	0.264525	0.591576	0.597037	0.663328	0.721104	0.281203	0.207435	0.811523	0.956948	0.925272	0.878395	0.410501	0.375405	0.064701	0.293520	0.404280	0.617996	0.138519	0.562746	0.580397	0.191392	0.609095	0.971975	0.016961	0.465137	0.143000	0.376755	0.636010	0.154658	0.382501	0.785812	0.135939	0.800164	0.334937	0.222582	0.732460	0.065198	0.483441	0.141021	0.334383	0.865425	0.460414	0.945610	0.060373	0.366491	0.228945	0.226961	0.723380	0.436740	0.059735	0.122220	0.520205	0.695952	0.617612	0.807930	0.696822	0.068781	0.827628	0.214350	0.735319	0.751893	0.132595	0.244131	0.852954	0.849833	0.697692	0.078960	0.935038	0.457248	0.166300	0.248299	0.690508	0.832583	0.005169	0.519592	0.070528	0.294656
91	0.385801	0.348234	0.976566	0.066333	0.252126	0.485822	0.251546	0.450197	0.172919	0.927035	0.661868	0.730029	0.236680	0.183444	0.477462	0.940168	0.811524	0.382490	0.730256	0.240035	0.947832	0.059034	0.196135	0.738253	0.046716	0.072148	0.636605	0.469486	0.429370	0.372493	0.179801	0.758145	0.365356	0.151919	0.169988	0.763035	0.566332	0.141407	0.333270	0.794833	0.071488	0.015143	0.954469	0.201608	0.940138	0.519744	0.884273	0.743911	0.717315	0.708140	0.599183	0.974178	0.523921	0.706677	0.482374	0.835314	0.272721	0.999268	0.460861	0.580572	0.608838	0.391107	0.167365	0.479254	0.101559	0.841883	0.576231	0.960009	0.028027	0.373130	0.976487	0.063130	0.637245	0.691087	0.395425	0.416674	0.273318	0.632800	0.595525	0.937516	0.394507	0.072631	0.744671	0.891010	0.411472	0.854774	0.958934	0.062352	0.218545	0.354218	0.048383	0.639636	0.268010	0.558918	0.993492	0.591725	0.811433	0.142183	0.044890	0.203376	0.456077	0.671185	0.357276	0.167280	0.937573	0.236671	0.274909	0.499429	0.516400	0.891387	0.228926	0.750482	0.308411	0.520675	0.093441	0.221196	0.427026	0.121380	0.952699	0.591326	0.472568	0.922001	0.724648	0.918534	0.833567	0.897095	0.791513	0.939989	0.309706	0.762471	0.835595	0.406364	0.565970	0.562298	0.852318	0.728847	0.063747	0.873180
92	0.106562	0.183508	0.184093	0.046351	0.666131	0.282018	0.020348	0.598301	0.510629	0.184711	0.642727	0.635506	0.928322	0.179860	0.064862	0.915155	0.415358	0.770609	0.198095	0.875968	0.057061	0.356663	0.800409	0.516751	0.786608	0.045195	0.651582	0.748543	0.327868	0.326313	0.671052	0.310560	0.498392	0.812371	0.033984	0.207905	0.098190	0.431005	0.881766	0.802418	0.040215	0.729466	0.936202	0.411284	0.951361	0.432337	0.094404	0.396769	0.144764	0.024855	0.241025	0.395782	0.578073	0.503571	0.658850	0.306822	0.199503	0.653813	0.948821	0.967588	0.424211	0.086585	0.555306	0.971513	0.028348	0.076507	0.781732	0.708942	0.892444	0.020728	0.169172	0.718868	0.585765	0.734107	0.748953	0.841605	0.126096	0.151018	0.613496	0.573626	0.856729	0.265145	0.876052	0.946828	0.141050	0.782620	0.816131	0.322269	0.133765	0.158031	0.464464	0.565292	0.177734	0.526474	0.876186	0.905050	0.437085	0.028370	0.872003	0.481987	0.287349	0.146518	0.017161	0.120826	0.412294	0.383113	0.880102	0.599200	0.260565	0.166234	0.101271	0.252379	0.018754	0.862508	0.695393	0.019310	0.938685	0.265068	0.832077	0.466012	0.779506	0.176875	0.244385	0.221798	0.194435	0.571191	0.726542	0.882124	0.233026	0.147036	0.885212	0.612584	0.880143	0.936297	0.504104	0.153558	0.305911	0.629102
93	0.440409	0.106553	0.982948	0.009637	0.829145	0.177438	0.267519	0.452644	0.552014	0.495374	0.796372	0.282844	0.052332	0.833868	0.328066	0.054419	0.933695	0.681871	0.335643	0.070268	0.393919	0.630254	0.917437	0.082505	0.565564	0.745616	0.476692	0.310684	0.158382	0.147370	0.578825	0.749876	0.250988	0.664747	0.105741	0.369475	0.475913	0.517150	0.920823	0.120929	0.471722	0.977897	0.555170	0.225470	0.747487	0.268338	0.939588	0.093098	0.591426	0.852442	0.745608	0.638379	0.032836	0.601361	0.848251	0.488508	0.395772	0.149686	0.610683	0.612685	0.272714	0.708526	0.850104	0.942518	0.840914	0.732909	0.363241	0.050318	0.308267	0.503543	0.568117	0.582295	0.155768	0.722037	0.208230	0.532718	0.864174	0.040813	0.356860	0.936752	0.391727	0.242729	0.690151	0.736944	0.478485	0.772466	0.966762	0.104481	0.404388	0.909269	0.447030	0.455324	0.376956	0.520941	0.390725	0.055893	0.992839	0.964922	0.558343	0.190829	0.189904	0.751896	0.012873	0.429632	0.754011	0.574205	0.115869	0.927945	0.240968	0.717537	0.997904	0.673549	0.066887	0.129016	0.518104	0.641653	0.368437	0.265315	0.056606	0.126409	0.457383	0.140846	0.819353	0.928313	0.757350	0.842252	0.239967	0.616096	0.381569	0.181508	0.143798	0.079538	0.386778	0.603996	0.415647	0.955725	0.556022	0.463037
94	0.447517	0.851193	0.899977	0.014662	0.366509	0.117018	0.386587	0.299008	0.410790	0.267548	0.625263	0.268836	0.775455	0.864644	0.302426	0.980749	0.748356	0.488568	0.390753	0.549253	0.560167	0.329310	0.989968	0.882385	0.397641	0.965906	0.213227	0.322324	0.857325	0.456077	0.218589	0.750809	0.921030	0.255378	0.325237	0.134332	0.796111	0.071691	0.112834	0.369976	0.754920	0.931958	0.433340	0.766914	0.511529	0.663835	0.025680	0.451463	0.159737	0.956843	0.392000	0.607547	0.457075	0.840317	0.370838	0.529805	0.386039	0.169949	0.723811	0.545804	0.349076	0.296754	0.437536	0.165736	0.525893	0.818687	0.111818	0.764668	0.608371	0.937225	0.989513	0.423234	0.074990	0.306692	0.490960	0.349510	0.904696	0.957351	0.432207	0.500335	0.113722	0.321247	0.802189	0.770980	0.109166	0.758678	0.799501	0.424903	0.541605	0.021961	0.212591	0.017907	0.142641	0.798472	0.572081	0.481625	0.937187	0.800012	0.277690	0.227080	0.888367	0.493735	0.458927	0.846604	0.815948	0.795571	0.106982	0.664200	0.084011	0.460660	0.386393	0.620371	0.863264	0.307432	0.413211	0.439007	0.628265	0.490300	0.046142	0.968382	0.201882	0.357972	0.049861	0.981052	0.299700	0.938317	0.223025	0.897523	0.661596	0.864526	0.618179	0.599736	0.917914	0.252186	0.895938	0.975342	0.930522	0.031656
95	0.037342	0.632696	0.754217	0.504973	0.534379	0.602014	0.246010	0.311631	0.923495	0.807245	0.415020	0.436836	0.268620	0.127208	0.604658	0.851851	0.565238	0.756485	0.945550	0.314097	0.806711	0.944397	0.252580	0.711398	0.713983	0.048927	0.342201	0.499842	0.023276	0.268451	0.212196	0.375267	0.373303	0.935951	0.683341	0.989311	0.153191	0.133193	0.448289	0.658314	0.164043	0.421273	0.883805	0.223532	0.948648	0.027428	0.682092	0.788328	0.569947	0.575698	0.090792	0.637072	0.483857	0.076002	0.004625	0.552446	0.216959	0.212369	0.266049	0.502893	0.661704	0.702959	0.648502	0.529392	0.011994	0.669470	0.089510	0.412037	0.591807	0.122497	0.309299	0.678162	0.714420	0.436181	0.031435	0.238182	0.763851	0.263533	0.459363	0.718661	0.375806	0.406886	0.289357	0.722677	0.190718	0.350939	0.684742	0.868026	0.175963	0.322970	0.553036	0.121784	0.683548	0.321143	0.480573	0.640135	0.775336	0.085204	0.619570	0.821784	0.216298	0.736468	0.651862	0.151797	0.002912	0.131265	0.278046	0.938186	0.710751	0.136080	0.855248	0.990800	0.823461	0.289662	0.489426	0.286979	0.264770	0.031162	0.965747	0.110800	0.931071	0.657808	0.446575	0.519236	0.111495	0.701383	0.787219	0.599239	0.898366	0.597804	0.851468	0.068830	0.840821	0.638890	0.577966	0.418641	0.290580	0.991750
96	0.678190	0.006320	0.927341	0.312125	0.101202	0.735828	0.377864	0.829146	0.562485	0.252229	0.113502	0.595957	0.520979	0.247295	0.385586	0.781125	0.906737	0.851992	0.686394	0.992342	0.668147	0.289306	0.950198	0.017403	0.110240	0.358476	0.947016	0.178143	0.460271	0.380642	0.511393	0.647102	0.423108	0.313305	0.447269	0.014390	0.347564	0.859345	0.416355	0.372718	0.767186	0.098985	0.577702	0.676289	0.825571	0.121129	0.356182	0.825068	0.673112	0.472990	0.580336	0.910825	0.372583	0.471587	0.299975	0.948067	0.886778	0.954948	0.590471	0.258944	0.859610	0.258321	0.145512	0.100075	0.855668	0.464259	0.173787	0.715304	0.791440	0.441793	0.040490	0.217421	0.764663	0.727446	0.022343	0.536683	0.720403	0.427518	0.953728	0.518782	0.940325	0.775499	0.474908	0.507656	0.791664	0.978186	0.832063	0.724302	0.877627	0.816432	0.995546	0.575562	0.551746	0.677833	0.078695	0.762239	0.306288	0.083101	0.561306	0.461108	0.563046	0.594871	0.764015	0.440973	0.769074	0.203587	0.445799	0.973952	0.396796	0.793878	0.706173	0.596955	0.318966	0.011117	0.905998	0.620947	0.951564	0.621608	0.502521	0.557992	0.768055	0.355220	0.805314	0.979090	0.070572	0.967799	0.000466	0.287646	0.450343	0.563418	0.913209	0.199966	0.594104	0.665535	0.536310	0.233266	0.785204	0.459119
97	0.190674	0.196855	0.895007	0.152770	0.098116	0.265308	0.818104	0.393034	0.869159	0.888410	0.053523	0.419034	0.323577	0.179184	0.979849	0.461153	0.174749	0.002299	0.995465	0.880487	0.305091	0.756455	0.112526	0.896419	0.851719	0.148063	0.595168	0.054793	0.238243	0.276901	0.470941	0.452411	0.828169	0.580640	0.288471	0.063325	0.315486	0.461608	0.234035	0.315082	0.698252	0.574355	0.551684	0.843436	0.923922	0.940376	0.565913	0.209001	0.639364	0.585435	0.181960	0.601777	0.224597	0.036949	0.385803	0.299196	0.291864	0.978154	0.872941	0.195329	0.642646	0.441258	0.810932	0.597893	0.734420	0.202284	0.418498	0.903507	0.473081	0.387182	0.162326	0.438464	0.203075	0.890284	0.627541	0.626335	0.262158	0.872111	0.685051	0.609469	0.169432	0.533551	0.697207	0.834186	0.393111	0.288302	0.466744	0.333688	0.488548	0.554544	0.459461	0.683487	0.331264	0.571790	0.763359	0.385090	0.263090	0.743689	0.283785	0.975477	0.576061	0.197539	0.694364	0.761144	0.064611	0.671785	0.721990	0.902624	0.990936	0.125054	0.887082	0.360355	0.733849	0.278394	0.365133	0.026150	0.870961	0.962533	0.110973	0.598889	0.079738	0.919600	0.491664	0.555975	0.888685	0.043439	0.373116	0.768507	0.971069	0.481851	0.079185	0.317945	0.711550	0.880758	0.297766	0.545079	0.447451	0.787534
98	0.280014	0.736394	0.109538	0.804722	0.944870	0.517797	0.182884	0.645000	0.588332	0.237756	0.938056	0.581034	0.175025	0.199151	0.553783	0.319905	0.852338	0.712837	0.013627	0.194818	0.569221	0.427332	0.131345	0.864958	0.494797	0.072279	0.688412	0.515728	0.567951	0.060602	0.486905	0.467103	0.206877	0.814221	0.898914	0.709245	0.302600	0.112161	0.086844	0.165488	0.028155	0.405668	0.806972	0.578056	0.348125	0.982751	0.381690	0.213186	0.629302	0.381445	0.955604	0.228006	0.140321	0.469159	0.582369	0.903886	0.873411	0.241701	0.302566	0.224589	0.585943	0.036227	0.709237	0.263514	0.548093	0.991856	0.433922	0.992147	0.644282	0.428594	0.946235	0.332530	0.477238	0.122830	0.091256	0.399183	0.128448	0.627944	0.181826	0.053449	0.680847	0.830202	0.454947	0.263326	0.373281	0.237407	0.786665	0.501670	0.770284	0.358338	0.897099	0.576503	0.844455	0.904212	0.646394	0.326505	0.761856	0.430944	0.848079	0.962604	0.212137	0.014663	0.517636	0.452976	0.013792	0.560358	0.002576	0.339997	0.870862	0.251218	0.348623	0.542175	0.419726	0.591053	0.480441	0.782964	0.088442	0.194940	0.709359	0.167243	0.027849	0.336253	0.427097	0.268898	0.703483	0.759458	0.867590	0.774029	0.303395	0.434766	0.364254	0.476915	0.865717	0.443471	0.603902	0.107136	0.855819	0.099511
